nom_reservatorioee;ena_data;ena_bruta_ree_mwmed;ena_bruta_ree_percentualmlt;ena_armazenavel_ree_mwmed;ena_armazenavel_ree_percentualmlt
BELO MONTE;2022-11-11;795.562;81.4987;795.562;81.4987
IGUACU;2022-11-11;5224.633;111.6696;4802.318;102.6431
ITAIPU;2022-11-11;4033.697927999999;132.0684;4033.697927999999;132.0684
MADEIRA;2022-11-11;2125.789;63.4454;2093.639;62.4858
MANAUS-AMAPA;2022-11-11;815.547;386.1459;607.5440000000001;287.6604
NORDESTE;2022-11-11;2874.97;54.3438;2874.2549999999997;54.3303
NORTE;2022-11-11;2403.936;83.9535;2403.936;83.9535
PARANA;2022-11-11;8340.562312;51.4656;8312.326312;51.2914
PARANAPANEMA;2022-11-11;2478.15976;105.6879;2478.15976;105.6879
SUDESTE;2022-11-11;3369.7360000000003;66.6151;3206.5420000000004;63.3889
SUL;2022-11-11;2044.708;43.9809;1976.27;42.5088
TELES PIRES;2022-11-11;731.5330000000001;52.1057;731.533;52.1057
BELO MONTE;2022-11-12;1052.044;107.7732;1052.044;107.7732
IGUACU;2022-11-12;4931.281;105.3996;4502.484;96.2346
ITAIPU;2022-11-12;3970.553912;130.001;3970.553912;130.001
MADEIRA;2022-11-12;2040.9790000000003;60.9142;2011.436;60.0325
MANAUS-AMAPA;2022-11-12;821.843;389.1269;487.96700000000004;231.043
NORDESTE;2022-11-12;2840.3859999999995;53.6901;2823.226;53.3657
NORTE;2022-11-12;2376.437;82.9932;2376.437;82.9932
PARANA;2022-11-12;8428.053928000007;52.0055;8379.957928000005;51.7087
PARANAPANEMA;2022-11-12;2383.4591600000003;101.6491;2383.4591600000003;101.6491
SUDESTE;2022-11-12;3566.6469999999995;70.5077;3361.4839999999995;66.4519
SUL;2022-11-12;2040.9979999999998;43.9011;1982.334;42.6392
TELES PIRES;2022-11-12;743.423;52.9526;743.423;52.9526
BELO MONTE;2022-11-13;1152.493;118.0634;1152.493;118.0634
IGUACU;2022-11-13;6623.576;141.5701;4000.77;85.5111
ITAIPU;2022-11-13;4170.12752;136.5353;4170.12752;136.5353
MADEIRA;2022-11-13;1976.831;58.9996;1948.157;58.1439
MANAUS-AMAPA;2022-11-13;835.4;395.5459;596.788;282.5677
NORDESTE;2022-11-13;2828.248;53.4606;2808.9429999999998;53.0957
NORTE;2022-11-13;2339.927;81.7181;2339.927;81.7181
PARANA;2022-11-13;8525.325499999999;52.6057;8478.9275;52.3194
PARANAPANEMA;2022-11-13;2359.88798;100.6438;2359.88798;100.6438
SUDESTE;2022-11-13;3813.6189999999997;75.39;3597.2850000000003;71.1134
SUL;2022-11-13;2049.504;44.084;1980.2540000000001;42.5945
TELES PIRES;2022-11-13;764.8240000000001;54.4769;764.824;54.4769
BELO MONTE;2022-11-14;1134.372;116.207;1134.372;116.207
IGUACU;2022-11-14;7467.104000000001;159.5994;4328.311000000001;92.5119
ITAIPU;2022-11-14;5416.125728;177.3309;5416.125728;177.3309
MADEIRA;2022-11-14;1926.7620000000002;57.5053;1896.35;56.5976
MANAUS-AMAPA;2022-11-14;824.34;390.3092;641.24;303.6149
NORDESTE;2022-11-14;2889.2839999999997;54.6144;2867.834;54.2089
NORTE;2022-11-14;2300.636;80.3459;2300.636;80.3459
PARANA;2022-11-14;8503.874035999997;52.4733;8459.377036000002;52.1988
PARANAPANEMA;2022-11-14;2395.5292360000003;102.1639;2395.5292360000003;102.1639
SUDESTE;2022-11-14;3885.1420000000003;76.8039;3677.446999999999;72.6981
SUL;2022-11-14;2135.133;45.9259;2075.54;44.6441
TELES PIRES;2022-11-14;782.1700000000001;55.7124;782.1700000000001;55.7124
BELO MONTE;2022-11-15;1115.42;114.2655;1115.42;114.2655
IGUACU;2022-11-15;5801.25;123.994;4608.735000000001;98.5056
ITAIPU;2022-11-15;6111.87772;200.1107;6111.87772;200.1107
MADEIRA;2022-11-15;1878.544;56.0662;1848.133;55.1586
MANAUS-AMAPA;2022-11-15;781.9659999999999;370.2459;527.641;249.8279
NORDESTE;2022-11-15;2881.8280000000004;54.4734;2860.378;54.068
NORTE;2022-11-15;2232.545;77.968;2125.9900000000002;74.2467
PARANA;2022-11-15;8271.615384000002;51.0402;8239.433384000004;50.8416
PARANAPANEMA;2022-11-15;2976.9688959999994;126.9609;2976.9688960000003;126.9609
SUDESTE;2022-11-15;4336.678999999999;85.7302;3986.0160000000005;78.7981
SUL;2022-11-15;2108.921;45.3621;2045.0829999999999;43.9889
TELES PIRES;2022-11-15;773.249;55.077;773.249;55.077
BELO MONTE;2022-11-16;1091.448;111.8098;1091.448;111.8098
IGUACU;2022-11-16;5099.893;109.0034;4810.63;102.8208
ITAIPU;2022-11-16;5781.273107999999;189.2863;5781.273107999999;189.2863
MADEIRA;2022-11-16;1844.051;55.0368;1812.77;54.1032
MANAUS-AMAPA;2022-11-16;693.769;328.4863;625.9590000000001;296.3796
NORDESTE;2022-11-16;2894.3089999999997;54.7094;2872.8589999999995;54.3039
NORTE;2022-11-16;2069.161;72.262;2069.161;72.262
PARANA;2022-11-16;8521.219967999998;52.5804;8487.061967999998;52.3696
PARANAPANEMA;2022-11-16;3007.886924;128.2795;3007.886924;128.2795
SUDESTE;2022-11-16;5313.177999999999;105.0342;4659.17;92.1054
SUL;2022-11-16;1944.048;41.8157;1888.702;40.6252
TELES PIRES;2022-11-16;740.223;52.7246;740.223;52.7246
BELO MONTE;2022-11-17;1062.8129999999999;108.8764;1062.8129999999999;108.8764
IGUACU;2022-11-17;4595.0650000000005;98.2134;4386.326999999999;93.7519
ITAIPU;2022-11-17;5164.891627999999;169.1051;5164.891627999999;169.1051
MADEIRA;2022-11-17;1851.433;55.2571;1818.4139999999998;54.2716
MANAUS-AMAPA;2022-11-17;589.049;278.9034;552.583;261.6375
NORDESTE;2022-11-17;3077.399999999999;58.1702;3054.5199999999995;57.7377
NORTE;2022-11-17;2057.772;71.8643;2057.772;71.8643
PARANA;2022-11-17;8974.073032000002;55.3747;8948.939032000002;55.2196
PARANAPANEMA;2022-11-17;2792.44834;119.0915;2790.77434;119.0202
SUDESTE;2022-11-17;5537.101;109.4609;4882.286000000001;96.5161
SUL;2022-11-17;1791.9720000000002;38.5446;1733.795;37.2933
TELES PIRES;2022-11-17;741.477;52.814;741.4769999999999;52.814
BELO MONTE;2022-11-18;1038.078;106.3425;1038.078;106.3425
IGUACU;2022-11-18;4161.421;88.9448;4126.487000000001;88.1982
ITAIPU;2022-11-18;4742.633948;155.2799;4742.633948;155.2799
MADEIRA;2022-11-18;1921.652;57.3528;1887.7649999999999;56.3414
MANAUS-AMAPA;2022-11-18;505.438;239.3152;485.06600000000003;229.6695
NORDESTE;2022-11-18;3368.453;63.6718;3354.8680000000004;63.415
NORTE;2022-11-18;2110.272;73.6978;2110.272;73.6978
PARANA;2022-11-18;9403.170288;58.0225;9378.543287999999;57.8705
PARANAPANEMA;2022-11-18;2566.197764;109.4425;2566.1977640000005;109.4425
SUDESTE;2022-11-18;5097.533000000001;100.7712;4510.6810000000005;89.17
SUL;2022-11-18;1619.88;34.843;1564.0840000000003;33.6428
TELES PIRES;2022-11-18;779.842;55.5466;779.842;55.5466
BELO MONTE;2022-11-19;1027.925;105.3024;1027.925;105.3024
IGUACU;2022-11-19;3894.388;83.2374;3894.388;83.2374
ITAIPU;2022-11-19;4404.039016000001;144.1939;4404.039016000001;144.1939
MADEIRA;2022-11-19;2059.0769999999998;61.4543;2022.5829999999999;60.3651
MANAUS-AMAPA;2022-11-19;439.519;208.1038;415.90599999999995;196.9235
NORDESTE;2022-11-19;3621.9620000000004;68.4637;3601.2270000000003;68.0718
NORTE;2022-11-19;2146.5099999999998;74.9633;2146.5099999999998;74.9633
PARANA;2022-11-19;9764.382223999997;60.2513;9736.537223999996;60.0795
PARANAPANEMA;2022-11-19;2365.31076;100.8751;2365.31076;100.8751
SUDESTE;2022-11-19;4525.566;89.4642;4102.461;81.1
SUL;2022-11-19;1449.873;31.1862;1390.165;29.9019
TELES PIRES;2022-11-19;825.677;58.8114;825.677;58.8114
BELO MONTE;2022-11-20;1030.243;105.5399;1030.243;105.5399
IGUACU;2022-11-20;3680.6230000000005;78.6684;3680.6230000000005;78.6684
ITAIPU;2022-11-20;4138.873076;135.512;4138.873076;135.512
MADEIRA;2022-11-20;2243.428;66.9564;2211.278;65.9969
MANAUS-AMAPA;2022-11-20;391.323;185.2839;373.96099999999996;177.0634
NORDESTE;2022-11-20;4002.546;75.6577;4002.546;75.6577
NORTE;2022-11-20;2162.84;75.5336;2162.84;75.5336
PARANA;2022-11-20;9949.398764;61.393;9926.578764;61.2522
PARANAPANEMA;2022-11-20;2183.05816;93.1024;2183.05816;93.1024
SUDESTE;2022-11-20;4237.3;83.7656;3993.805999999999;78.9521
SUL;2022-11-20;1360.4199999999998;29.2621;1290.0159999999998;27.7477
TELES PIRES;2022-11-20;861.5150000000001;61.364;860.5039999999999;61.292
BELO MONTE;2022-11-21;1025.274;105.0308;1025.274;105.0308
IGUACU;2022-11-21;3530.056;75.4502;3530.056;75.4502
ITAIPU;2022-11-21;3942.81316;129.0927;3942.81316;129.0927
MADEIRA;2022-11-21;2426.262;72.4132;2389.768;71.324
MANAUS-AMAPA;2022-11-21;366.08400000000006;173.3338;350.573;165.9896
NORDESTE;2022-11-21;4130.915000000001;78.0842;4106.605;77.6246
NORTE;2022-11-21;2357.753;82.3406;2357.753;82.3406
PARANA;2022-11-21;10097.719028;62.3082;10083.066028000001;62.2178
PARANAPANEMA;2022-11-21;2044.845812;87.208;2042.760812;87.1191
SUDESTE;2022-11-21;4004.1269999999995;79.1561;3833.795999999999;75.7889
SUL;2022-11-21;1437.5610000000004;30.9214;1378.7110000000002;29.6555
TELES PIRES;2022-11-21;932.741;66.4373;932.741;66.4373
BELO MONTE;2022-11-22;989.844;101.4013;989.844;101.4013
IGUACU;2022-11-22;3437.1160000000004;73.4638;3437.116;73.4638
ITAIPU;2022-11-22;4066.8167799999997;133.1528;4066.8167799999997;133.1528
MADEIRA;2022-11-22;2543.485;75.9118;2510.4660000000003;74.9263
MANAUS-AMAPA;2022-11-22;349.709;165.5805;329.58399999999995;156.0517
NORDESTE;2022-11-22;3980.1970000000006;75.2352;3928.7170000000006;74.2621
NORTE;2022-11-22;2473.3540000000003;86.3778;2473.3540000000003;86.3778
PARANA;2022-11-22;10069.920148;62.1367;10055.654148000001;62.0486
PARANAPANEMA;2022-11-22;1923.340072;82.0261;1923.340072;82.0261
SUDESTE;2022-11-22;3988.165;78.8406;3837.547000000001;75.863
SUL;2022-11-22;1722.2189999999996;37.0443;1663.1139999999996;35.7729
TELES PIRES;2022-11-22;974.799;69.433;974.799;69.433
BELO MONTE;2022-11-23;974.135;99.7921;974.1349999999999;99.7921
IGUACU;2022-11-23;3435.7009999999996;73.4335;3435.7010000000005;73.4335
ITAIPU;2022-11-23;4136.68086;135.4402;4136.68086;135.4402
MADEIRA;2022-11-23;2585.172;77.1559;2545.202;75.963
MANAUS-AMAPA;2022-11-23;340.475;161.2084;328.74;155.6521
NORDESTE;2022-11-23;3867.0430000000006;73.0963;3867.043;73.0963
NORTE;2022-11-23;2530.538;88.3749;2530.538;88.3749
PARANA;2022-11-23;9853.807439999999;60.8031;9798.495439999999;60.4618
PARANAPANEMA;2022-11-23;1848.0147;78.8136;1814.0267;77.3641
SUDESTE;2022-11-23;4352.321;86.0394;4238.744;83.7942
SUL;2022-11-23;1684.216;36.2268;1602.2169999999999;34.4631
TELES PIRES;2022-11-23;1096.3780000000002;78.0929;1096.378;78.0929
BELO MONTE;2022-11-24;988.731;101.2873;988.731;101.2873
IGUACU;2022-11-24;3307.768;70.6991;3306.1250000000005;70.664
ITAIPU;2022-11-24;4159.053756;136.1727;4159.053756;136.1727
MADEIRA;2022-11-24;2528.0609999999997;75.4514;2495.0429999999997;74.466
MANAUS-AMAPA;2022-11-24;334.947;158.591;333.11;157.7212
NORDESTE;2022-11-24;3757.693;71.0294;3757.693;71.0294
NORTE;2022-11-24;2620.101;91.5027;2620.101;91.5027
PARANA;2022-11-24;9616.809108000003;59.3407;9398.296108;57.9924
PARANAPANEMA;2022-11-24;1817.167136;77.498;1780.040136;75.9146
SUDESTE;2022-11-24;5178.9169999999995;102.3801;5070.636000000001;100.2395
SUL;2022-11-24;1657.019;35.6418;1567.727;33.7212
TELES PIRES;2022-11-24;1193.48;85.0092;1193.48;85.0092
BELO MONTE;2022-11-25;993.057;101.7305;993.057;101.7305
IGUACU;2022-11-25;3138.62;67.0838;3137.79;67.0661
ITAIPU;2022-11-25;4084.600364;133.735;4084.600364;133.735
MADEIRA;2022-11-25;2431.238;72.5617;2400.826;71.654
MANAUS-AMAPA;2022-11-25;352.054;166.6908;323.513;153.1772
NORDESTE;2022-11-25;3895.239;73.6293;3895.239;73.6293
NORTE;2022-11-25;2810.309;98.1454;2810.309;98.1454
PARANA;2022-11-25;9716.266507999999;59.9544;9615.749507999999;59.3342
PARANAPANEMA;2022-11-25;1832.414128;78.1483;1811.317128;77.2485
SUDESTE;2022-11-25;5881.557999999999;116.2703;5735.257;113.3782
SUL;2022-11-25;1549.725;33.334;1465.045;31.5125
TELES PIRES;2022-11-25;1264.8089999999997;90.0899;1264.8089999999997;90.0899
BELO MONTE;2022-11-26;991.54;101.5751;991.54;101.5751
IGUACU;2022-11-26;2896.9499999999994;61.9184;2896.95;61.9184
ITAIPU;2022-11-26;3905.1971919999996;127.8611;3905.1971919999996;127.8611
MADEIRA;2022-11-26;2374.1430000000005;70.8576;2344.6010000000006;69.976
MANAUS-AMAPA;2022-11-26;383.575;181.6154;375.98199999999997;178.0203
NORDESTE;2022-11-26;4242.965;80.2022;4187.194999999999;79.148
NORTE;2022-11-26;3004.0550000000003;104.9117;3004.0550000000003;104.9117
PARANA;2022-11-26;10160.85502;62.6978;10153.103020000002;62.6499
PARANAPANEMA;2022-11-26;1821.026788;77.6626;1801.6137879999997;76.8347
SUDESTE;2022-11-26;5648.197;111.6571;5267.435999999999;104.13
SUL;2022-11-26;1498.837;32.2394;1371.122;29.4923
TELES PIRES;2022-11-26;1192.3490000000002;84.9287;1192.3490000000002;84.9287
BELO MONTE;2022-11-27;996.1540000000001;102.0477;996.1540000000001;102.0477
IGUACU;2022-11-27;2735.055;58.4582;2735.055;58.4582
ITAIPU;2022-11-27;3674.994024;120.324;3674.994024;120.324
MADEIRA;2022-11-27;2397.785;71.5633;2366.504;70.6297
MANAUS-AMAPA;2022-11-27;411.789;194.9742;411.789;194.9742
NORDESTE;2022-11-27;4846.0689999999995;91.6023;4843.924;91.5617
NORTE;2022-11-27;3250.611;113.5222;3222.548;112.5422
PARANA;2022-11-27;10521.381480000002;64.9224;10502.406480000005;64.8053
PARANAPANEMA;2022-11-27;1774.5644960000002;75.6811;1752.3474959999999;74.7336
SUDESTE;2022-11-27;6104.857;120.6847;5453.485000000001;107.8079
SUL;2022-11-27;1479.4170000000001;31.8217;1385.312;29.7975
TELES PIRES;2022-11-27;1086.319;77.3764;1086.319;77.3764
BELO MONTE;2022-11-28;1017.626;104.2473;1017.626;104.2473
IGUACU;2022-11-28;2610.877;55.804;2610.877;55.804
ITAIPU;2022-11-28;3524.5506400000004;115.3983;3524.5506400000004;115.3983
MADEIRA;2022-11-28;2488.3909999999996;74.2674;2450.1589999999997;73.1264
MANAUS-AMAPA;2022-11-28;414.94399999999996;196.468;409.20000000000005;193.7484
NORDESTE;2022-11-28;5901.777999999999;111.5577;5506.382999999999;104.0838
NORTE;2022-11-28;3633.2149999999997;126.8841;3633.2149999999997;126.8841
PARANA;2022-11-28;10703.790147999996;66.048;10693.788147999996;65.9863
PARANAPANEMA;2022-11-28;1715.728212;73.1719;1698.380212;72.432
SUDESTE;2022-11-28;6637.285000000001;131.21;6071.432000000001;120.0239
SUL;2022-11-28;2937.903;63.1931;2873.901;61.8165
TELES PIRES;2022-11-28;984.854;70.1492;984.854;70.1492
BELO MONTE;2022-11-29;1037.942;106.3286;1037.942;106.3286
IGUACU;2022-11-29;2551.092;54.5262;2551.092;54.5262
ITAIPU;2022-11-29;3448.5504039999996;112.9099;3448.5504039999996;112.9099
MADEIRA;2022-11-29;2599.1439999999993;77.5729;2560.9119999999994;76.4319
MANAUS-AMAPA;2022-11-29;401.327;190.0206;380.1460000000001;179.9918
NORDESTE;2022-11-29;6809.153;128.7093;6586.073;124.4925
NORTE;2022-11-29;4076.594;142.3683;4017.7250000000004;140.3124
PARANA;2022-11-29;10923.109732000003;67.4013;10903.960732000001;67.2831
PARANAPANEMA;2022-11-29;1661.2408639999999;70.8481;1639.888864;69.9375
SUDESTE;2022-11-29;6542.228999999998;129.3309;5911.754999999998;116.8673
SUL;2022-11-29;4410.477000000001;94.8676;4143.176;89.1181
TELES PIRES;2022-11-29;975.2570000000001;69.4656;975.2570000000001;69.4656
BELO MONTE;2022-11-30;1060.853;108.6756;1060.853;108.6756
IGUACU;2022-11-30;2624.0950000000003;56.0865;2624.0950000000003;56.0865
ITAIPU;2022-11-30;3329.412684;109.0092;3329.412684;109.0092
MADEIRA;2022-11-30;2678.79;79.95;2650.985;79.1202
MANAUS-AMAPA;2022-11-30;389.59900000000005;184.4677;381.701;180.7281
NORDESTE;2022-11-30;7550.41;142.7208;7161.45;135.3685
NORTE;2022-11-30;4581.215;159.9914;4441.744;155.1206
PARANA;2022-11-30;11100.970748000002;68.4988;11093.219748000001;68.451
PARANAPANEMA;2022-11-30;1644.557568;70.1366;1621.2535679999999;69.1428
SUDESTE;2022-11-30;7333.8809999999985;144.9808;6661.632999999999;131.6914
SUL;2022-11-30;4535.103;97.5483;3520.325;75.7208
TELES PIRES;2022-11-30;985.3879999999999;70.1873;985.3879999999999;70.1873
BELO MONTE;2022-12-01;1183.965;47.2284;1183.965;47.2284
IGUACU;2022-12-01;2889.857;74.4102;2889.857;74.4102
ITAIPU;2022-12-01;3249.663144;107.1789;3249.663144;107.1789
MADEIRA;2022-12-01;2696.435;49.2414;2674.712;48.8447
MANAUS-AMAPA;2022-12-01;380.87800000000004;143.2231;367.595;138.2283
NORDESTE;2022-12-01;8136.734999999999;82.7148;7496.8099999999995;76.2096
NORTE;2022-12-01;5232.783;93.7944;4914.173;88.0835
PARANA;2022-12-01;11287.804088000003;43.1168;11266.320088;43.0347
PARANAPANEMA;2022-12-01;1742.474768;66.7778;1732.197768;66.384
SUDESTE;2022-12-01;7790.9000000000015;93.6625;7023.512000000001;84.4369
SUL;2022-12-01;4274.433;121.327;3242.270000000001;92.0297
TELES PIRES;2022-12-01;1058.997;44.5074;1058.997;44.5074
BELO MONTE;2022-12-02;1544.9980000000003;61.63;1532.0700000000002;61.1143
IGUACU;2022-12-02;3300.0550000000003;84.9723;3300.0550000000003;84.9723
ITAIPU;2022-12-02;3183.0156799999995;104.9808;3183.0156799999995;104.9808
MADEIRA;2022-12-02;2650.1919999999996;48.397;2622.3869999999997;47.8892
MANAUS-AMAPA;2022-12-02;375.716;141.282;350.586;131.8323
NORDESTE;2022-12-02;8438.154999999999;85.7789;7826.115;79.5572
NORTE;2022-12-02;5931.624000000001;106.3207;5610.06;100.5569
PARANA;2022-12-02;11545.630476;44.1016;11528.808476;44.0373
PARANAPANEMA;2022-12-02;1899.943844;72.8126;1890.5168439999998;72.4513
SUDESTE;2022-12-02;7569.841999999999;91.005;6720.659;80.796
SUL;2022-12-02;3924.5320000000006;111.3953;3244.641000000001;92.097
TELES PIRES;2022-12-02;1074.612;45.1637;1074.612;45.1637
BELO MONTE;2022-12-03;1953.001;77.9052;1920.596;76.6126
IGUACU;2022-12-03;3674.093;94.6033;3674.093;94.6033
ITAIPU;2022-12-03;3304.847572;108.999;3304.847572;108.999
MADEIRA;2022-12-03;2552.8230000000003;46.6188;2526.7560000000003;46.1428
MANAUS-AMAPA;2022-12-03;397.269;149.3867;358.856;134.9421
NORDESTE;2022-12-03;8413.242;85.5257;7657.486999999999;77.843
NORTE;2022-12-03;6442.735;115.482;6236.165999999999;111.7794
PARANA;2022-12-03;11665.822976;44.5607;11639.348976000001;44.4596
PARANAPANEMA;2022-12-03;2161.878452;82.8509;2147.521452;82.3007
SUDESTE;2022-12-03;7321.786;88.0228;6634.067;79.755
SUL;2022-12-03;4238.131000000001;120.2966;3746.7390000000005;106.3488
TELES PIRES;2022-12-03;1117.3899999999999;46.9616;1117.3899999999999;46.9616
BELO MONTE;2022-12-04;2360.5429999999997;94.1621;2315.546;92.3671
IGUACU;2022-12-04;3977.563;102.4173;3977.563;102.4173
ITAIPU;2022-12-04;3327.6609599999997;109.7514;3327.6609599999997;109.7514
MADEIRA;2022-12-04;2480.3819999999996;45.2959;2453.4459999999995;44.804
MANAUS-AMAPA;2022-12-04;434.525;163.3962;380.675;143.1468
NORDESTE;2022-12-04;8271.574999999999;84.0856;7459.334999999999;75.8286
NORTE;2022-12-04;6704.774;120.1789;6584.715;118.0269
PARANA;2022-12-04;11545.229084000004;44.1001;11523.907084000002;44.0186
PARANAPANEMA;2022-12-04;3053.588956;117.0244;3046.447956;116.7507
SUDESTE;2022-12-04;7071.764;85.017;6518.773;78.369
SUL;2022-12-04;4281.628000000001;121.5312;3754.7279999999996;106.5755
TELES PIRES;2022-12-04;1191.438;50.0736;1191.438;50.0736
BELO MONTE;2022-12-05;2780.3900000000003;110.9098;2736.9030000000002;109.1751
IGUACU;2022-12-05;4298.2080000000005;110.6735;4298.2080000000005;110.6735
ITAIPU;2022-12-05;3480.890712;114.8052;3480.890712;114.8052
MADEIRA;2022-12-05;2550.417;46.5749;2521.743;46.0513
MANAUS-AMAPA;2022-12-05;443.67900000000003;166.8384;417.29200000000003;156.916
NORDESTE;2022-12-05;7679.608;78.0679;7126.9130000000005;72.4494
NORTE;2022-12-05;6828.692;122.4001;6784.171;121.6021
PARANA;2022-12-05;11946.642680000004;45.6334;11928.718680000005;45.5649
PARANAPANEMA;2022-12-05;3468.4486079999997;132.9233;3468.4486079999997;132.9233
SUDESTE;2022-12-05;7174.509;86.2522;6704.199;80.5982
SUL;2022-12-05;5041.829999999999;143.1091;4545.737000000001;129.0278
TELES PIRES;2022-12-05;1339.3780000000002;56.2912;1339.3780000000002;56.2912
BELO MONTE;2022-12-06;3123.4089999999997;124.5928;3084.457;123.039
IGUACU;2022-12-06;4767.485;122.7568;4767.485;122.7568
ITAIPU;2022-12-06;3808.801152;125.6201;3808.801152;125.6201
MADEIRA;2022-12-06;2746.0819999999994;50.1481;2719.1459999999997;49.6562
MANAUS-AMAPA;2022-12-06;447.5950000000001;168.311;396.43700000000007;149.0738
NORDESTE;2022-12-06;7182.893;73.0184;6864.718;69.784
NORTE;2022-12-06;6825.372;122.3406;6493.047;116.3839
PARANA;2022-12-06;12872.020764;49.1681;12856.721763999998;49.1097
PARANAPANEMA;2022-12-06;3483.9010839999996;133.5155;3482.8590839999997;133.4756
SUDESTE;2022-12-06;7650.975000000001;91.9803;7201.456000000001;86.5762
SUL;2022-12-06;5116.230999999999;145.2209;4761.908;135.1637
TELES PIRES;2022-12-06;1414.006;59.4277;1414.006;59.4277
BELO MONTE;2022-12-07;3368.273;134.3604;3339.898;133.2286
IGUACU;2022-12-07;5062.741;130.3593;5061.91;130.3379
ITAIPU;2022-12-07;4064.7270040000003;134.061;4064.7270040000003;134.061
MADEIRA;2022-12-07;2959.1220000000003;54.0385;2932.186;53.5466
MANAUS-AMAPA;2022-12-07;503.766;189.4332;441.48;166.0115
NORDESTE;2022-12-07;6912.85;70.2733;6785.58;68.9795
NORTE;2022-12-07;6641.844;119.051;6307.831;113.064
PARANA;2022-12-07;13937.270360000013;53.2371;13922.214360000013;53.1796
PARANAPANEMA;2022-12-07;3954.8836359999996;151.5652;3949.3746359999996;151.3541
SUDESTE;2022-12-07;7037.766999999999;84.6083;6732.602;80.9396
SUL;2022-12-07;4981.024;141.3831;4520.389;128.3083
TELES PIRES;2022-12-07;1396.4769999999999;58.691;1396.4769999999999;58.691
BELO MONTE;2022-12-08;3569.905;142.4035;3541.53;141.2717
IGUACU;2022-12-08;5118.787;131.8024;5117.738;131.7754
ITAIPU;2022-12-08;4139.221372;136.5179;4139.221372;136.5179
MADEIRA;2022-12-08;3158.3219999999997;57.6763;3125.303;57.0733
MANAUS-AMAPA;2022-12-08;503.88800000000003;189.4791;462.42400000000004;173.8872
NORDESTE;2022-12-08;6844.130999999999;69.5747;6776.206;68.8842
NORTE;2022-12-08;6498.471;116.4811;6197.374;111.0841
PARANA;2022-12-08;15729.735544000003;60.0839;15714.865544;60.0271
PARANAPANEMA;2022-12-08;4632.173084;177.5214;4632.173084;177.5214
SUDESTE;2022-12-08;7127.124000000001;85.6826;6608.122;79.4431
SUL;2022-12-08;4569.361;129.6984;4123.743;117.0498
TELES PIRES;2022-12-08;1343.1139999999998;56.4483;1343.1139999999998;56.4483
BELO MONTE;2022-12-09;3744.3669999999997;149.3628;3715.9919999999997;148.231
IGUACU;2022-12-09;5011.331;129.0355;5011.331;129.0355
